,Sentence,Tokenized,Class,Label
1103," vzhľadom na skutočnosť, že na základe predložených dokumentov a overených informácií nespĺňa žiadna osoba u pvs kritériá pre kuv v zmysle 86a ods"," čestný vyhlásenie dokument týkajúci carl zeiss ag ďalej vyplýva , neexistovať žiaden dohoda iný skutočnosť , základ iný osoba carl zeiss ag mať : rôdl % pvs - priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo spoločnosť carl zeiss gmbh základnom imaní , právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán spoločnosť carl zeiss gmbh akýkoľvek člen orgán , - právo hospodársky prospech najmenej 25 % podnikanie spoločnosť carl zeiss gmbh iný činnosť , - právo ovládať spoločnosť carl zeiss gmbh akýmkoľvek iný spôsob , byť uvedený predchádzajúcich bodoch neexistovať žiaden iný osoba prospech carl zeiss ag vykonáva činnosť akýkoľvek obchod ",statutar,0
1104," o ochrane pred legalizáciou príjmov z trestnej činnosti, považujú sa za kuv u pvs vmkuv v súlade s $6a ods"," vzhľad skutočnosť , základ predložených dokument overených informácia nespĺňa žiaden osoba u pvs kritérium kuv zmysel 86a ods ",statutar,0
1105,", so sídlom lazaretská 8, 811 08 bratislava, ičo: 36 855 707 (ďalej len „os overenie identifikácie kuv pvs a podáva návrh na zápis na účely zosúladenia zapísaných údajov do 31"," ochrane legalizácia príjem trestný činnosť , považujú kuv u pvs vmkuv súlad $6a ods ",statutar,0
1106, overenie identifikácie kuv za účelom identifikácie kuv si os vyžiadala predloženie nasledovných dokumentov: a) výpis z obchodného registra pvs zo dňa 11," , sídlo lazaretská 8 , 811 08 bratislava , ičo : 36 855 707 ( ďalej „ os overenie identifikácie kuv pvs podáva návrh zápis účel zosúladenie zapísaný údajov 31 . júla 2017 . 1 . overenie identifikácie kuv účelom identifikácie kuv os vyžiadala predloženie nasledovný dokument : ) výpis obchodný register pvs deň 11 ",statutar,0
1107," spoločnosť carl zeiss cz má v súlade so zakladateľskou listinou 100% podiel na hlasovacích právach a základnom imaní pvs, má právo vymenovať alebo odvolať vmkuv pvs, resp"," spoločnosť carl zeiss cz mať súlad zakladateľskou listinou 100 % podiel hlasovacích právo základnom imaní pvs , mať právo vymenovať odvolať vmkuv pvs , resp ",statutar,0
1108," rôdi % pvs z čestného vyhlásenia pvs ďalej vyplýva, že konateľ pvs nemá vedomosť o tom, - že by jediný spoločník previedol svoj obchodný podiel na tretiu osobu, previedol svoje hlasovacie práva na tretiu osobu alebo previedol svoje právo na vyplatenie podielu zo zisku spoločnosti na tretiu osobu, - súčasťou vlastníckej štruktúry alebo riadiacej štruktúry pvs nie je verejný funkcionár vykonávajúci funkciu v slovenskej republike, - pvs nie je emitentom cenných papierov prijatých na obchodovanie na regulovanom trhu, - aktuálne znenie zakladateľskej listiny pvs sa zhoduje s exemplárom predloženým os b) z čestného vyhlásenia a dokumentov týkajúcich sa carl zeiss cz ďalej vyplýva, že neexistuje žiadna dohoda alebo iná skutočnosť, na základe ktorej by iná osoba ako carl zeiss cz mala: - priamy alebo nepriamy podiel alebo ich súčet najmenej 25% na hlasovacích právach u pvs alebo na jeho základnom imaní, právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs alebo akéhokoľvek člena týchto orgánov, - právo na hospodársky prospech najmenej 25% z podnikania pvs alebo z inej jeho činnosti, - právo ovládať pvs akýmkoľvek iným spôsobom, ako je uvedené v predchádzajúcich bodoch a ani neexistuje žiadna iná osoba v prospech ktorej carl zeiss cz vykonáva svoju činnosť alebo akýkoľvek obchod"," rôdi % pvs čestný vyhlásenie pvs ďalej vyplýva , konateľ pvs nemať vedomosť , - jediný spoločník previedol obchodný podiel tretiu osobu , previedol hlasovacie právo tretiu osobu previedol právo vyplatenie podiel zisku spoločnosť tretiu osobu , - súčasť vlastnícky štruktúry riadiacej štruktúry pvs nie byť verejný funkcionár vykonávajúci funkcia slovenský republike , - pvs nie byť emitentom cenných papier prijatých obchodovanie regulovanom trh , - aktuálne znenie zakladateľskej listina pvs zhoduje exemplárom predloženým os b ) čestný vyhlásenie dokument týkajúci carl zeiss cz ďalej vyplýva , neexistovať žiaden dohoda iný skutočnosť , základ iný osoba carl zeiss cz mať : - priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo u pvs základnom imaní , právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen orgán , - právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť , - právo ovládať pvs akýmkoľvek iný spôsob , byť uvedený predchádzajúcich bodoch neexistovať žiaden iný osoba prospech carl zeiss cz vykonáva činnosť akýkoľvek obchod ",statutar,0
1109," ďalej vyplýva, že neexistuje žiadna dohoda alebo iná skutočnosť, na základe ktorej by iná osoba ako carl zeiss cz mala: - priamy alebo nepriamy podiel alebo ich súčet najmenej 25% na hlasovacích právach spoločnosti carl zeiss cz alebo na jej základnom imaní, právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán spoločnosti carl zeiss cz alebo akéhokoľvek člena týchto orgánov, - právo na hospodársky prospech najmenej 25% z podnikania spoločnosti carl zeiss cz alebo z inej jej činnosti, rôdl s pvs - právo ovládať spoločnosť carl zeiss cz akýmkoľvek iným spôsobom, ako je uvedené v predchádzajúcich bodoch a ani neexistuje žiadna iná osoba v prospech ktorej carl zeiss b"," ďalej vyplýva , neexistovať žiaden dohoda iný skutočnosť , základ iný osoba carl zeiss cz mať : - priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo spoločnosť carl zeiss cz základnom imaní , právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán spoločnosť carl zeiss cz akýkoľvek člen orgán , - právo hospodársky prospech najmenej 25 % podnikanie spoločnosť carl zeiss cz iný činnosť , rôdl pvs - právo ovládať spoločnosť carl zeiss cz akýmkoľvek iný spôsob , byť uvedený predchádzajúcich bodoch neexistovať žiaden iný osoba prospech carl zeiss b ",statutar,0
1110," o ochrane pred legalizáciou príjmov z trestnej činnosti, považujú sa za kuv u pvs vmkuv v súlade s $6a ods"," ochrane legalizácia príjem trestný činnosť , považujú kuv u pvs vmkuv súlad $6a ods ",statutar,0
1111," a) zákona o rpvs ako os uvádzame, že pri identifikácii kuv sme postupovali nestranne a s odbornou starostlivosťou, pričom sme si zaobstarali o predmete zápisu do registra všetky dostupné informácie a tieto sme vyhodnotili postupom podľa zákona č"," § 11 ods . 5 písm . ) zákon rpvs os uvádzame , identifikácii kuv byť postupovali nestranne odborný starostlivosťou , pričom byť zaobstarali predmete zápisu register dostupné informácia byť vyhodnotili postupom zákon č ",statutar,0
1112," os konštatuje, že v pvs žiadna fyzická osoba nespĺňa kritériá uvedené v zákone o rpvs, a preto sa na účely zákona o rpvs za kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenia štátna príslušnosť verejný funkcionár ing"," os konštatuje , pvs žiaden fyzický osoba nespĺňa kritérium uvedený zákone rpvs , účel zákon rpvs kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenie štátna príslušnosť verejný funkcionár ing ",statutar,0
1113," b) zákona o rpvs ako os uvádzame riadiacu štruktúru (vmkuv – konatelia) pvs – obchodnej spoločnosti pvs, so sídlom tuhovská 3, 831 06 bratislava, ičo: 31 399 614 zápis v obchodnom registri os bratislava i, odd"," § 11 ods . 5 písm . b ) zákon rpvs os uvádzame riadiacu štruktúru ( vmkuv – konatelia ) pvs – obchodnej spoločnosť pvs , sídlo tuhovská 3 , 831 06 bratislava , ičo : 31 399 614 zápis obchodnom registri os bratislava , odd ",statutar,0
1114," os konštatuje, že v pvs žiadna fyzická osoba nespĺňa kritériá uvedené v zákone o rpvs, a preto sa na účely zákona o rpvs za kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenia štátna príslušnosť verejný funkcionár ing"," os konštatuje , pvs žiaden fyzický osoba nespĺňa kritérium uvedený zákone rpvs , účel zákon rpvs kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenie štátna príslušnosť verejný funkcionár ing ",statutar,0
1115,1980 slovenská republika nie os odôvodňuje identifikáciu kuv na základe úplneho zistenia všetkých náležitosti v zmysle zákona o rpvs ako i zákona č,1980 slovenský republika nie os odôvodňuje identifikácia kuv základ úplneho zistenie náležitosti zmysel zákon rpvs zákon č ,statutar,0
1116," skutočnosť, že neexistuje iná fyzická osoba, ktorá by mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs inak jako prostredníctvom priameho alebo nepriameho vlastníctva obchodného podielu v pvs preukázal pvs čestným vyhlásením zo dňa 10"," skutočnosť , neexistovať iný fyzický osoba , mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs inak jako prostredníctvom priameho nepriameho vlastníctvo obchodný podiel pvs preukázal pvs čestným vyhláseniem deň 10 ",statutar,0
1117," pri identifikácii kuv bolo zistené, že neexistuje žiadna fyzická osoba, ktorá skutočne (priamo alebo nepriamo) ovláda alebo kontroluje pvs a ani fyzická osoba, v prospech ktorej by pvs vykonával svoju činnosť v zmysle zákona; • z výpisu z obchodného registra linde gas a"," identifikácii kuv byť zistené , neexistovať žiaden fyzický osoba , skutočne ( priamo nepriamo ) ovláda kontroluje pvs fyzický osoba , prospech pvs vykonával činnosť zmysel zákon ; • výpisu obchodný register linde gas ",statutar,0
1118," b) zákona o rpvs ako os uvádzame riadiacu štruktúru (vmkuv – konatelia) pvs – obchodnej spoločnosti pvs, so sídlom tuhovská 3, 831 06 bratislava, ičo: 31 399 614 zápis v obchodnom registri os bratislava i, odd"," § 11 ods . 5 písm . b ) zákon rpvs os uvádzame riadiacu štruktúru ( vmkuv – konatelia ) pvs – obchodnej spoločnosť pvs , sídlo tuhovská 3 , 831 06 bratislava , ičo : 31 399 614 zápis obchodnom registri os bratislava , odd ",statutar,0
1119, článok ii predmet verifikačného dokumentu predmetom tohto verifikačného dokumentu je identifikácia kuv užívateľov výhod pvs (ďalej len ako „kúv“) v súlade s ust, článok ii predmet verifikačného dokument predmet verifikačného dokument byť identifikácia kuv užívateľ výhod pvs ( ďalej „ kúv “ ) súlad ust ,statutar,0
1120," 2 zákona o ochrane príjmov z trestnej činnosti považovať vmkuv za kuv sa u pvs bude považovať riaditeľ pvs z potvrdenia bankových inštitúcií pvs vyplýva, že k všetkým zriadeným účtom pvs má zadefinované podpisové oprávnenie identifikovaný kúv, ktorým je riaditeľ pvs"," 8 6a ods . 2 zákon ochrane príjem trestný činnosť považovať vmkuv kuv u pvs byť považovať riaditeľ pvs potvrdenia bankových inštitúcia pvs vyplýva , zriadeným účtom pvs mať zadefinovaný podpisové oprávnenie identifikovaný kúv , byť riaditeľ pvs ",statutar,0
1121," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku dňu vyhotovenia verifikačného dokumentu sú traja konatelia: meno a priezvisko kuv adresa podbeľová 3 mesto 040 17 košice meno a priezvisko kuv adresa p"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , dňu vyhotovenia verifikačného dokument byť tri konatelia : meno priezvisko kuv adresa podbeľová 3 mesto 040 17 košice meno priezvisko kuv adresa p ",statutar,0
1122," keďže pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa podbeľová 3, 040 17 košice štátna príslušnosť slovenskej republiky dátum narodenia 26"," keďže pvs nemať žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnosť vmkuv kuv byť konatelia pvs uvedenie nízko : kuv adresa podbeľová 3 , 040 17 košice štátna príslušnosť slovenský republika dátum narodenie 26 . marec 1969 údaj byť kúv verejný funkcionárom nie byť kuv adresa p ",statutar,0
1123, 114801/b článok | predmet verifikačného dokumentu tento verifikačný dokument slúži na overenie identifikácie kuv podľa 8 11 zákona o registri pvs a 8 6a zákona č, 114801/b článok predmet verifikačného dokument verifikačný dokument slúžiť overenie identifikácie kuv 8 11 zákon registri pvs 8 6a zákon č ,statutar,0
1124,sk článok ii podklady pre overenie identifikácie kuv na účely overenia identifikácie kuv (ďalej len „kúv“) predložil pvs os nasledujúce dokumenty: 1,"sk článok ii podklady overenie identifikácie kuv účel overenia identifikácie kuv ( ďalej „ kúv “ ) predložiť pvs os nasledujúce dokument : 1 . výpis obchodný register týkajúci pvs , deň 22 ",statutar,0
1125," skeny dokladov totožnosti vmkuv pvs, 10"," , deň 2 . februára 2018 , 7 . zoznam akcionárov spoločnosť veolia energia international , deň 23 . január 2018 , 8 . výročná správa spoločnosť veolia environnement-ve rok 2016 , 9 . skeny doklad totožnosti vmkuv pvs , 10 . vyhlásenie spoločnosť veolia environnement-ve , potvrdzovať vlastníctvo 99 ,96 % akcií spoločnosť veolia energia international , 11 . spoločenskú zmluva pvs ( aktuálne znenie ) , 12 ",statutar,0
1126," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku dňu vyhotovenia verifikačného dokumentu sú traja konatelia: meno a priezvisko kuv adresa podbeľová 3 mesto 040 17 košice meno a priezvisko kuv adresa p"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , dňu vyhotovenia verifikačného dokument byť tri konatelia : meno priezvisko kuv adresa podbeľová 3 mesto 040 17 košice meno priezvisko kuv adresa p ",statutar,0
1127," článok iv kuv os pri identifikácií kúv pvs postupovala nasledovne: a) prvý krok zisťovanie, či niektorá fyzická osoba disponuje priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," článok iv kuv os identifikácia kúv pvs postupovala nasledovne : ) krok zisťovanie , fyzický osoba disponuje priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0
1128," b) druhý krok zisťovanie, či niektorá fyzická osoba disponuje právom vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena"," b ) druhý krok zisťovanie , fyzický osoba disponuje právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen ",statutar,0
1129," ad a) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," ad ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0
1130," ad b) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena"," ad b ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen ",statutar,0
1131," ad c) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by ovládala pvs iným spôsobom, ako je stanovený v bodoch a) a b)"," ad c ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , ovládala pvs iný spôsob , byť stanovený bodoch ) b ) ",statutar,0
1132," ad d) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho činnosti"," ad d ) rámec proces identifikácie kuv byť zistiť , neexistovať fyzický osoba , disponovala právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť ",statutar,0
1133," 2 zákona o legalizácii príjmov sa v takýchto prípadoch, za kuv považujú vmkuv pvs"," strana 527 ad a-f ) nakoľko neexistovať osoba , spĺňala kritéria stanovené bodoch a-f , zmysel 8 6a ods . 2 zákon legalizácii príjem takýto prípad , kuv považujú vmkuv pvs ",statutar,0
1134," keďže pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa podbeľová 3, 040 17 košice štátna príslušnosť slovenskej republiky dátum narodenia 26"," keďže pvs nemať žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnosť vmkuv kuv byť konatelia pvs uvedenie nízko : kuv adresa podbeľová 3 , 040 17 košice štátna príslušnosť slovenský republika dátum narodenie 26 ",statutar,0
1135," všeobecné ustanovenia pvs: „pvs 1čoo: 00219169 sídlo: vídeňská 206/108, pňízňenice, 619 00 brno zapísaný: obchodný register krajského súdu v brne, oddiel: b, vložka číslo: 296 v mene ktorého koná: kuv, predseda predstavenstva ing"," všeobecný ustanovenie pvs : „ pvs 1čoo : 00219169 sídlo : vídeňská 206/108 , pňízňenice , 619 00 brno zapísaný : obchodný register krajského súd brne , oddiel : b , vložka číslo : 296 mene koná : kuv , predseda predstavenstvo ing ",statutar,0
1136,1 predmetom tohto verifikačného dokumentu je overenie identifikácie kuv pvs (ďalej len „kuv podľa ust,1 predmet verifikačného dokument byť overenie identifikácie kuv pvs ( ďalej „ kuv ust ,statutar,0
1137,"201 8, b/ stanovy pvs, c/ rozhodnutie vmkuv jediného akcionára pri výkone pôsobnosti valného zhromaždenia pvs zo dňa 04","201 8 , b/ stanovy pvs , c/ rozhodnutie vmkuv jediný akcionára výkone pôsobnosť valného zhromaždenie pvs deň 04 ",statutar,0
1138," os sa tiež oboznámila s údajmi týkajúcimi sa pvs, ktoré boli v čase overenia identifikácie kuv dostupné vo verejne prístupných registroch a databázach"," os oboznámila údajmi týkajúcimi pvs , byť čas overenia identifikácie kuv dostupné verejne prístupný registroch databázach ",statutar,0
1139," vzhľadom na vyššie uvedené a s ohľadom na zabezpečené podklady a zverejnené informácie, jednoznačne vyplýva, že žiaden z akcionárov vinci, teda žiadna fyzická osoba (i) nemá priamy alebo nepriamy podiel alebo ich súčet najmenej 25 % na hlasovacích právach v pvs alebo na jeho základnom imaní vrátane akcií na doručiteľa, (ii) nemá právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena, (iii) neovláda pvs iným spôsobom, ako je uvedené v prvom a druhom bode, (iv) nemá právo na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho činnosti a žiadna fyzická osoba nespĺňa vyššie uvedené kritériá ani spoločne s inou fyzickou osobou konajúcou v zhode alebo spoločným postupom"," vzhľad vysoko uvedený ohľadom zabezpečené podklady zverejnené informácia , jednoznačne vyplýva , žiaden akcionárov vinci , žiaden fyzický osoba ( ) nemať priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo pvs základnom imaní vrátane akcií doručiteľa , ( ii ) nemať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen , ( iii ) neovládať pvs iný spôsob , byť uvedený druhý bode , ( iv ) nemať právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť žiaden fyzický osoba nespĺňa vysoko uvedený kritérium spoločne inou fyzickou osobou konajúcou zhode spoločným postupom ",statutar,0
1140, riadiaca štruktúra pvs: al vmkuv pvs je predstavenstvo, riadiaca štruktúra pvs : al vmkuv pvs byť predstavenstvo ,statutar,0
1141,"“ b/ vedúcimi zamestnancami v priamej riadiacej pôsobnosti vmkuv pvs sú kuv, riaditeľ pvs, ing"," “ b/ vedúcimi zamestnancami priamy riadiacej pôsobnosť vmkuv pvs byť kuv , riaditeľ pvs , ing ",statutar,0
1142," 4 zákona 9 registri pvs a do registra pvs sa zapisujú namiesto kuv vmkuv pvs, ktorý je tvorený: funkcia meno a priezvisko, dátum narodenia, trvalý pobyt, verejný štátna príslušnosť funkcionár — predseda predstavenstva a | kuv riaditeľ nar"," $ 11 zákon registri pvs , byť os dospieť záver , u pvs byť splnené predpoklad 8 4 ods . 4 zákon 9 registri pvs register pvs zapisujú namiesto kuv vmkuv pvs , byť tvorený : funkcia meno priezvisko , dátum narodenie , trvalý pobyt , verejný štátna príslušnosť funkcionár — predseda predstavenstvo kuv riaditeľ nar ",statutar,0
1143,"201 8, b/ stanovy pvs, c/ rozhodnutie vmkuv jediného akcionára pri výkone pôsobnosti valného zhromaždenia pvs zo dňa 04","201 8 , b/ stanovy pvs , c/ rozhodnutie vmkuv jediný akcionára výkone pôsobnosť valného zhromaždenie pvs deň 04 ",statutar,0
1144," nemá vedomosť o tom, že by akákoľvek fyzická osoba (i) mala priamy alebo nepriamy podiel alebo ich súčet najmenej 25 % na hlasovacích právach v pvs alebo na jeho základnom imaní, vrátane akcií na doručiteľa (ii) mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek jeho člena, (iii) ovládala pvs iným spôsobom, ako je uvedené v prvom a druhom bode, (iv) mala právo na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho činnosti a zároveň nemá vedomosť o tom, že by akákoľvek fyzická osoba spĺňala vyššie uvedené kritériá spoločne s inou fyzickou osobou konajúcou v zhode alebo spoločným postupom"," nemať vedomosť , akýkoľvek fyzický osoba ( ) mať priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo pvs základnom imaní , vrátane akcií doručiteľa ( ii ) mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen , ( iii ) ovládala pvs iný spôsob , byť uvedený druhý bode , ( iv ) mať právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť zároveň nemať vedomosť , akýkoľvek fyzický osoba spĺňala vysoko uvedený kritérium spoločne inou fyzickou osobou konajúcou zhode spoločným postupom ",statutar,0
1145," členmi predstavenstva pvs sú: (i) kuv, predseda predstavenstva, (ii) kuv, člen predstavenstva, (tit) — ing"," člen predstavenstvo pvs byť : ( ) kuv , predseda predstavenstvo , ( ii ) kuv , člen predstavenstvo , ( tit ) — ing ",statutar,0
1146,"“ vedúcimi zamestnancami v priamej riadiacej pôsobnosti vmkuv pvs sú kuv, riaditeľ pvs, ing"," “ vedúcimi zamestnancami priamy riadiacej pôsobnosť vmkuv pvs byť kuv , riaditeľ pvs , ing ",statutar,0
1147, 4 zákona o registri pvs nezapisuje kuv ale vmkuv pvs, dôvod vsúlade ustanovenie 8 4 ods . 4 zákon registri pvs nezapisuje kuv vmkuv pvs ,statutar,0
1148," 4 zákona o registri pvs a do registra pvs sa zapisujú namiesto kuv vmkuv pvs, a to v zmysle bodu 4","3 verifikačného dokument , byť splnené podmienka $ 4 ods . 4 zákon registri pvs register pvs zapisujú namiesto kuv vmkuv pvs , zmysel bodu 4 ",statutar,0
1149," záverečné ustanovenia tento verifikačný dokument bol vypracovaný os v súlade so zákonom o registri pvs za účelom overenia identifikácie kuv a tvorí prílohu k návrhu na zápis zmeny zapísaných údajov pvs do registra pvs, atska kaneglária mihalda, valach, kiš gogo 1 u v bratislave, dňa 03"," záverečný ustanovenie verifikačný dokument byť vypracovaný os súlad zákon registri pvs účelom overenia identifikácie kuv tvoriť prílohu návrh zápis zmena zapísaný údajov pvs register pvs , atska kaneglária mihalda , valach , kiš gogo 1 u bratislave , deň 03 ",statutar,0
1150," jičí svoboda, člen predstavenstva kuv, člen predstavenstva (ďalej len „pvs“) os os ičo: 36 663 051 dič: 2022237217 ič dph: sk2022237217 sídlo: gogoľova 18, 852 02 bratislava zapísaný: obchodný register okresného súdu bratislava i, oddiel: sro, vložka č"," jičí svoboda , člen predstavenstvo kuv , člen predstavenstvo ( ďalej „ pvs “ ) os os ičo : 36 663 051 dič : 2022237217 ič dph : sk2022237217 sídlo : gogoľova 18 , 852 02 bratislava zapísaný : obchodný register okresného súd bratislava , oddiel : sro , vložka č ",statutar,0
1151,1 predmetom tohto verifikačného dokumentu je overenie identifikácie kuv pvs (ďalej len „kuv podľa ust,1 predmet verifikačného dokument byť overenie identifikácie kuv pvs ( ďalej „ kuv ust ,statutar,0
1152,2 os si za účelom overenia identifikácie kuv zaobstarala a preskúmala nasledovné dokumenty a informácie: a/ výpis z obchodného registra pvs zo dňa 03, 2 . 2 os účelom overenia identifikácie kuv zaobstarala preskúmala nasledovné dokument informácia : a/ výpis obchodný register pvs deň 03 ,statutar,0
1153,"201 8, b/ stanovy pvs, c/ rozhodnutie vmkuv jediného akcionára pri výkone pôsobnosti valného zhromaždenia pvs zo dňa 04","201 8 , b/ stanovy pvs , c/ rozhodnutie vmkuv jediný akcionára výkone pôsobnosť valného zhromaždenie pvs deň 04 ",statutar,0
1154,"2017, k/ občianske preukazy vmkuv pvs, ktoré os preverila aj na internetovej stránke http://aplikace","2017 , k/ občiansky preukazy vmkuv pvs , os preverila internetová stránka http://aplikace",statutar,0
1155," vzhľadom na vyššie uvedené a s ohľadom na zabezpečené podklady a zverejnené informácie, jednoznačne vyplýva, že žiaden z akcionárov vinci, teda žiadna fyzická osoba (i) nemá priamy alebo nepriamy podiel alebo ich súčet najmenej 25 % na hlasovacích právach v pvs alebo na jeho základnom imaní vrátane akcií na doručiteľa, (ii) nemá právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena, (iii) neovláda pvs iným spôsobom, ako je uvedené v prvom a druhom bode, (iv) nemá právo na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho činnosti a žiadna fyzická osoba nespĺňa vyššie uvedené kritériá ani spoločne s inou fyzickou osobou konajúcou v zhode alebo spoločným postupom"," vzhľad vysoko uvedený ohľadom zabezpečené podklady zverejnené informácia , jednoznačne vyplýva , žiaden akcionárov vinci , žiaden fyzický osoba ( ) nemať priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo pvs základnom imaní vrátane akcií doručiteľa , ( ii ) nemať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen , ( iii ) neovládať pvs iný spôsob , byť uvedený druhý bode , ( iv ) nemať právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť žiaden fyzický osoba nespĺňa vysoko uvedený kritérium spoločne inou fyzickou osobou konajúcou zhode spoločným postupom ",statutar,0
1156, riadiaca štruktúra pvs: al vmkuv pvs je predstavenstvo, riadiaca štruktúra pvs : al vmkuv pvs byť predstavenstvo ,statutar,0
1157,"“ b/ vedúcimi zamestnancami v priamej riadiacej pôsobnosti vmkuv pvs sú kuv, riaditeľ pvs, ing"," “ b/ vedúcimi zamestnancami priamy riadiacej pôsobnosť vmkuv pvs byť kuv , riaditeľ pvs , ing ",statutar,0
1158," 4 zákona 9 registri pvs a do registra pvs sa zapisujú namiesto kuv vmkuv pvs, ktorý je tvorený: funkcia meno a priezvisko, dátum narodenia, trvalý pobyt, verejný štátna príslušnosť funkcionár — predseda predstavenstva a | kuv riaditeľ nar"," $ 11 zákon registri pvs , byť os dospieť záver , u pvs byť splnené predpoklad 8 4 ods . 4 zákon 9 registri pvs register pvs zapisujú namiesto kuv vmkuv pvs , byť tvorený : funkcia meno priezvisko , dátum narodenie , trvalý pobyt , verejný štátna príslušnosť funkcionár — predseda predstavenstvo kuv riaditeľ nar ",statutar,0
